"State","OBJECTID","ZIP","OBJECTID_1","DEPCODE","COUNTYNAME","FieldMatch","POName","Places","OBJECTID_12","ZIPX","c_places","Cases_1","LabelY"
"Florida",962,"34287",1482,58,"Sarasota","Sarasota-34287","North Port","North Port, Warm Mineral Springs",986,"Sarasota-34287","North Port, Venice","273",273
"Florida",963,"34288",1484,58,"Sarasota","Sarasota-34288","North Port","North Port",987,"Sarasota-34288","North Port, Sarasota","169",169
"Florida",964,"34289",1485,58,"Sarasota","Sarasota-34289","North Port","North Port",988,"Sarasota-34289","North Port","17",17
"Florida",965,"34291",1486,58,"Sarasota","Sarasota-34291","North Port","North Port",989,"Sarasota-34291","North Port, Venice","92",92
"Florida",978,"34445",1511,9,"Citrus","Citrus-34445","Holder","Citrus Springs, Hernando, Pine Ridge",161,"Citrus-34445","Holder","<5",-2
"Florida",992,"34474",1532,42,"Marion","Marion-34474","Ocala","Ocala",650,"Marion-34474","Ocala","357",357
"Florida",1006,"34606",1555,27,"Hernando","Hernando-34606","Spring Hill","Weeki Wachee, North Weeki Wachee, Spring Hill, Timber Pines",404,"Hernando-34606","Brooksville, Spring Hill, Weeki Wachee","394",394
"Florida",1008,"34608",1559,27,"Hernando","Hernando-34608","Spring Hill","High Point, North Weeki Wachee, Shady Hills, Spring Hill",406,"Hernando-34608","Brooksville, Spring Hill","444",444
"Florida",1009,"34609",1560,27,"Hernando","Hernando-34609","Spring Hill","Brookridge, High Point, Spring Hill",407,"Hernando-34609","Brooksville, Spring Hill","547",547
"Florida",1013,"34637",1567,51,"Pasco","Pasco-34637","Land O Lakes","Connerton, Land O' Lakes",841,"Pasco-34637","Land O Lakes","264",264
"Florida",1016,"34652",1570,51,"Pasco","Pasco-34652","New Port Richey","New Port Richey, Port Richey, Beacon Square, Elfers",844,"Pasco-34652","Land O Lakes, New Port Richey","408",408
"Florida",1017,"34653",1571,51,"Pasco","Pasco-34653","New Port Richey","New Port Richey, Port Richey, Elfers, Jasmine Estates, New Port Richey East",845,"Pasco-34653","New Port Richey","512",512
"Florida",1018,"34654",1572,51,"Pasco","Pasco-34654","New Port Richey","Bayonet Point, Jasmine Estates, Meadow Oaks, Moon Lake, River Ridge",846,"Pasco-34654","New Port Richey","342",342
"Florida",1020,"34661",1576,27,"Hernando","Hernando-34661","Nobleton","Nobleton",410,"Hernando-34661","Nobleton","5",5
"Florida",1023,"34669",1581,51,"Pasco","Pasco-34669","Hudson","Bayonet Point, Hudson, Meadow Oaks, Moon Lake, Quail Ridge, Shady Hills",850,"Pasco-34669","Hudson, New Port Richey, Port Richey","194",194
"Florida",1024,"34677",1583,52,"Pinellas","Pinellas-34677","Oldsmar","Safety Harbor, Oldsmar, East Lake, Palm Harbor",892,"Pinellas-34677","Oldsmar","335",335
"Florida",1025,"34681",1584,52,"Pinellas","Pinellas-34681","Crystal Beach","Palm Harbor",893,"Pinellas-34681","Crystal Beach","19",19
"Florida",1027,"34684",1586,52,"Pinellas","Pinellas-34684","Palm Harbor","Clearwater, Tarpon Springs, Dunedin, East Lake, Palm Harbor",895,"Pinellas-34684","Palm Harbor","447",447
"Florida",1028,"34685",1588,52,"Pinellas","Pinellas-34685","Palm Harbor","Oldsmar, East Lake, Keystone, Palm Harbor",896,"Pinellas-34685","Palm Harbor","235",235
"Florida",1029,"34688",1591,52,"Pinellas","Pinellas-34688","Tarpon Springs","Tarpon Springs, East Lake, Holiday, Keystone, Trinity",897,"Pinellas-34688","Tarpon Springs","126",126
"Florida",1031,"34690",1594,51,"Pasco","Pasco-34690","Holiday","Beacon Square, Elfers, Holiday",851,"Pasco-34690","Holiday","211",211
"Florida",1033,"34695",1598,52,"Pinellas","Pinellas-34695","Safety Harbor","Tampa, Clearwater, Safety Harbor, Oldsmar",899,"Pinellas-34695","Safety Harbor","268",268
"Florida",1035,"34705",1600,35,"Lake","Lake-34705","Astatula","Astatula",523,"Lake-34705","Astatula","47",47
"Florida",1040,"34734",1609,48,"Orange","Orange-34734","Gotha","Ocoee, Gotha, Lake Butler",747,"Orange-34734","Gotha","87",87
"Florida",1043,"34739",1615,31,"Indian River","Indian River-34739","Kenansville","Kenansville",488,"Indian River-34739","","0",0
"Florida",1045,"34741",1620,49,"Osceola","Osceola-34741","Kissimmee","Kissimmee, Campbell, Hunters Creek",756,"Osceola-34741","Kissimmee","2171",2171
"Florida",1046,"34743",1622,49,"Osceola","Osceola-34743","Kissimmee","Kissimmee, Buenaventura Lakes, Meadow Woods",757,"Osceola-34743","Buena Ventura Lakes, Kissimmee","1302",1302
"Florida",1051,"34753",1632,35,"Lake","Lake-34753","Mascotte","Groveland, Mascotte",531,"Lake-34753","Mascotte","198",198
"Florida",1052,"34756",1633,35,"Lake","Lake-34756","Montverde","Minneola, Clermont, Montverde, Ferndale",532,"Lake-34756","Montverde","93",93
"Florida",1056,"34760",1639,48,"Orange","Orange-34760","Oakland","Oakland, Winter Garden",748,"Orange-34760","Oakland","18",18
"Florida",1059,"34769",1643,49,"Osceola","Osceola-34769","Saint Cloud","St. Cloud",763,"Osceola-34769","Saint Cloud","652",652
"Florida",1068,"34797",1659,35,"Lake","Lake-34797","Yalaha","Leesburg, Yalaha",536,"Lake-34797","Yalaha","28",28
"Florida",1070,"34946",1664,56,"St. Lucie","St. Lucie-34946","Fort Pierce","Fort Pierce, St. Lucie Village, Florida Ridge, Fort Pierce North, Lakewood Park",1021,"St. Lucie-34946","Fort Pierce","146",146
"Florida",1071,"34947",1665,56,"St. Lucie","St. Lucie-34947","Fort Pierce","Fort Pierce, Fort Pierce North, Fort Pierce South",1022,"St. Lucie-34947","Fort Pierce","469",469
"Florida",1073,"34950",1668,56,"St. Lucie","St. Lucie-34950","Fort Pierce","Fort Pierce, Fort Pierce North",1024,"St. Lucie-34950","Fort Pierce","749",749
"Florida",1074,"34951",1670,56,"St. Lucie","St. Lucie-34951","Fort Pierce","Florida Ridge, Lakewood Park",1025,"St. Lucie-34951","Fort Pierce","186",186
"Florida",1076,"34953",1674,56,"St. Lucie","St. Lucie-34953","Port Saint Lucie","Port St. Lucie",1027,"St. Lucie-34953","Fort Pierce, Hispanic, Port Saint Lucie, Saint Lucie West","1471",1471
"Florida",1078,"34957",1678,43,"Martin","Martin-34957","Jensen Beach","Port St. Lucie, Stuart, Ocean Breeze Park, Jensen Beach, North River Shores, Rio",666,"Martin-34957","Jensen Beach, Ocean Breeze","233",233
"Florida",1088,"34981",1693,56,"St. Lucie","St. Lucie-34981","Fort Pierce","Fort Pierce, Port St. Lucie, Fort Pierce South, White City",1030,"St. Lucie-34981","Fort Pierce","99",99
"Florida",1090,"34983",1695,56,"St. Lucie","St. Lucie-34983","Port Saint Lucie","Port St. Lucie, River Park, White City",1032,"St. Lucie-34983","Fort Pierce, Port Saint Lucie, Saint Lucie West","937",937
"Florida",1091,"34984",1697,56,"St. Lucie","St. Lucie-34984","Port Saint Lucie","Port St. Lucie",1033,"St. Lucie-34984","Fort Pierce, Port Saint Lucie","256",256
"Florida",1092,"34986",1698,56,"St. Lucie","St. Lucie-34986","Port Saint Lucie","Port St. Lucie",1034,"St. Lucie-34986","Port Saint Lucie, Saint Lucie West","400",400
"Florida",1096,"34990",1704,56,"St. Lucie","St. Lucie-34990","Palm City","Port St. Lucie, Palm City",1037,"St. Lucie-34990","Palm City","<5",-2
"Florida",1097,"34994",1705,43,"Martin","Martin-34994","Stuart","Stuart, Jensen Beach, North River Shores, Palm City, Rio",669,"Martin-34994","Stuart","698",698
"Florida",1101,"32323",1152,19,"Franklin","Franklin-32323","Lanark Village","Lanark Village",364,"Franklin-32323","Lanark Village","<5",-2
"Florida",3,"00045",55,42,"Marion","Marion-00045","NONE","Area is part of the Wakulla National Forest ",NA,NA,"","0",0
"Florida",5,"00087",60,31,"Indian River","Indian River-00067","NONE","Area is part of the Stick Marsh-- St. Johns Water Management Area",NA,NA,"","0",0
"Florida",10,"32008",72,21,"Gilchrist","Gilchrist-32008","Branford","Hollingsworth Bluff, Sandy Point",375,"Gilchrist-32008","Branford","<5",-2
"Florida",11,"32008",73,34,"Lafayette","Lafayette-32008","Branford","Brandford, Grady, Midway",506,"Lafayette-32008","Branford","9",9
"Florida",12,"32008",74,61,"Suwannee","Suwannee-32008","Branford","Branford, Grady",1048,"Suwannee-32008","Branford","106",106
"Florida",13,"32009",78,45,"Nassau","Nassau-32009","Bryceville","Jacksonville, Bryceville, Mattox",683,"Nassau-32009","Bryceville","40",40
"Florida",14,"32011",80,45,"Nassau","Nassau-32011","Callahan","Callahan, Hilliard, Jacksonville, Nassau Village-Ratliff",684,"Nassau-32011","Callahan","272",272
"Florida",15,"32013",81,34,"Lafayette","Lafayette-32013","Day","Day, Townsend, Dell, Dowling Park",507,"Lafayette-32013","","0",0
"Florida",16,"32024",85,12,"Columbia","Columbia-32024","Lake City","Lake City, Bass, Columbia",202,"Columbia-32024","Lake City","488",488
"Florida",17,"32024",86,61,"Suwannee","Suwannee-32024","Lake City","Lake City, Wellborn",1049,"Suwannee-32024","Lake City","6",6
"Florida",18,"32025",89,12,"Columbia","Columbia-32025","Lake City","Lake City, Watertown",203,"Columbia-32025","Lake City","2034",2034
"Florida",19,"32033",92,55,"St. Johns","St. Johns-32033","Elkton","Elkton",1008,"St. Johns-32033","Elkton","57",57
"Florida",20,"32034",95,45,"Nassau","Nassau-32034","Fernandina Beach","Fernandina Beach, Jacksonville, Yulee",685,"Nassau-32034","Amelia City, Fernandina, Fernandina Beach","584",584
"Florida",21,"32038",97,12,"Columbia","Columbia-32038","Fort White","Fort White",204,"Columbia-32038","Fort White","144",144
"Florida",23,"32043",106,10,"Clay","Clay-32043","Green Cove Springs","Green Cove Springs, Penney Farms, Asbury Lake, Fleming Island, Middleburg",172,"Clay-32043","Green Cove Springs","517",517
"Florida",24,"32043",107,54,"Putnam","Putnam-32043","Green Cove Springs","West Tocoi",940,"Putnam-32043","","0",0
"Florida",26,"32044",110,4,"Bradford","Bradford-32044","Hampton","Hampton",41,"Bradford-32044","Hampton","14",14
"Florida",29,"32053",118,24,"Hamilton","Hamilton-32053","Jennings","Jennings",388,"Hamilton-32053","Jennings","137",137
"Florida",30,"32054",121,4,"Bradford","Bradford-32054","Lake Butler","Worthington Springs",42,"Bradford-32054","Lake Butler","<5",-2
"Florida",31,"32054",123,63,"Union","Union-32054","Lake Butler","Lake Butler, Worthington Springs",1062,"Union-32054","Lake Butler","430",430
"Florida",33,"32058",130,4,"Bradford","Bradford-32058","Lawtey","Lawtey",43,"Bradford-32058","Lawtey","72",72
"Florida",36,"32059",134,40,"Madison","Madison-32059","Lee","Lee",603,"Madison-32059","Lee","83",83
"Florida",38,"32061",140,12,"Columbia","Columbia-32061","Lulu","Lulu",206,"Columbia-32061","Lulu","<5",-2
"Florida",39,"32062",142,61,"Suwannee","Suwannee-32062","Mc Alpin","Mc Alpin",1051,"Suwannee-32062","Mcalpin","54",54
"Florida",40,"32063",144,2,"Baker","Baker-32063","Macclenny","Macclenny",24,"Baker-32063","Macclenny","328",328
"Florida",42,"32065",150,10,"Clay","Clay-32065","Orange Park","Jacksonville, Lakeside, Oakleaf Plantation",174,"Clay-32065","Middleburg, Orange Park","748",748
"Florida",44,"32068",157,10,"Clay","Clay-32068","Middleburg","Asbury Lake, Fleming Island, Lakeside, Middleburg, Oakleaf Plantation",175,"Clay-32068","Middleburg","812",812
"Florida",45,"32071",161,61,"Suwannee","Suwannee-32071","O Brien","Branford",1053,"Suwannee-32071","O Brien","79",79
"Florida",46,"32073",162,10,"Clay","Clay-32073","Orange Park","Orange Park, Jacksonville, Bellair-Meadowbrook Terrace, Fleming Island, Lakeside, Oakleaf Plantation",176,"Clay-32073","Orange Park","948",948
"Florida",48,"32080",165,55,"St. Johns","St. Johns-32080","Saint Augustine","St. Augustine, St. Augustine Beach, Marineland, Butler Beach, Crescent Beach",1009,"St. Johns-32080","Saint Augustine","290",290
"Florida",50,"32081",167,55,"St. Johns","St. Johns-32081","Ponte Vedra","Jacksonville, Nocatee",1010,"St. Johns-32081","Ponte Vedra, Ponte Vedra Beach","269",269
"Florida",51,"32082",169,55,"St. Johns","St. Johns-32082","Ponte Vedra Beach","Jacksonville Beach, Nocatee, Palm Valley, Sawgrass",1011,"St. Johns-32082","Ponte Vedra, Ponte Vedra Beach, Saint Augustine","524",524
"Florida",52,"32083",172,63,"Union","Union-32083","Raiford","Raiford",1064,"Union-32083","Raiford","62",62
"Florida",53,"32084",173,55,"St. Johns","St. Johns-32084","Saint Augustine","St. Augustine, Villano Beach, World Golf Village",1012,"St. Johns-32084","Saint Augustine","631",631
"Florida",54,"32086",175,55,"St. Johns","St. Johns-32086","Saint Augustine","St. Augustine, Palm Coast, St. Augustine Shores, St. Augustine South",1013,"St. Johns-32086","Saint Augusaintine Beach, Saint Augustine","609",609
"Florida",56,"32091",181,4,"Bradford","Bradford-32091","Starke","Hampton, Starke",44,"Bradford-32091","Starke","534",534
"Florida",57,"32091",182,10,"Clay","Clay-32091","Starke","Middleburg",177,"Clay-32091","","0",0
"Florida",58,"32092",186,55,"St. Johns","St. Johns-32092","Saint Augustine","World Golf Village",1014,"St. Johns-32092","Saint Augustine","570",570
"Florida",59,"32094",187,12,"Columbia","Columbia-32094","Wellborn","Wellborn",207,"Columbia-32094","","0",0
"Florida",60,"32094",188,61,"Suwannee","Suwannee-32094","Wellborn","Wellborn",1054,"Suwannee-32094","Wellborn","54",54
"Florida",61,"32095",189,55,"St. Johns","St. Johns-32095","Saint Augustine","St. Augustine, Nocatee, World Golf Village",1015,"St. Johns-32095","Saint Augustine","219",219
"Florida",62,"32096",190,12,"Columbia","Columbia-32096","White Springs","White Springs",208,"Columbia-32096","White Springs","<5",-2
"Florida",63,"32096",191,24,"Hamilton","Hamilton-32096","White Springs","White Springs",389,"Hamilton-32096","White Springs","80",80
"Florida",65,"32097",195,45,"Nassau","Nassau-32097","Yulee","Jacksonville, Yulee",687,"Nassau-32097","Yulee","299",299
"Florida",66,"32102",196,35,"Lake","Lake-32102","Astor","Astor",509,"Lake-32102","Astor","25",25
"Florida",67,"32102",198,64,"Volusia","Volusia-32102","Astor","Astor",1066,"Volusia-32102","Astor","<5",-2
"Florida",70,"32113",208,42,"Marion","Marion-32113","Citra","McIntosh",630,"Marion-32113","Citra","155",155
"Florida",75,"32124",214,64,"Volusia","Volusia-32124","Daytona Beach","Daytona Beach",1071,"Volusia-32124","Daytona Beach","386",386
"Florida",77,"32128",216,64,"Volusia","Volusia-32128","Port Orange","Daytona Beach, Port Orange, New Smyrna Beach, Glencoe, Samsula-Spruce Creek",1073,"Volusia-32128","Port Orange","204",204
"Florida",79,"32130",218,64,"Volusia","Volusia-32130","De Leon Springs","Bunnell, De Leon Springs",1075,"Volusia-32130","De Leon Springs","129",129
"Florida",80,"32131",220,54,"Putnam","Putnam-32131","East Palatka","Palatka, East Palatka",942,"Putnam-32131","East Palatka","104",104
"Florida",84,"32134",225,54,"Putnam","Putnam-32134","Fort Mc Coy","Fort Mc Coy",943,"Putnam-32134","","0",0
"Florida",85,"32136",227,18,"Flagler","Flagler-32136","Flagler Beach","Flagler Beach, Beverly Beach, Palm Coast",358,"Flagler-32136","Beverly Beach, Flagler Beach","96",96
"Florida",87,"32137",229,18,"Flagler","Flagler-32137","Palm Coast","Flagler Beach, Bunnell, Marineland, Palm Coast",359,"Flagler-32137","Palm Coast","421",421
"Florida",88,"32139",231,54,"Putnam","Putnam-32139","Georgetown","Georgetown",944,"Putnam-32139","Georgetown","18",18
"Florida",89,"32140",234,54,"Putnam","Putnam-32140","Florahome","Florahome",945,"Putnam-32140","Florahome","22",22
"Florida",90,"32141",236,64,"Volusia","Volusia-32141","Edgewater","Edgewater, Oak Hill",1078,"Volusia-32141","Edgewater","137",137
"Florida",91,"32145",239,55,"St. Johns","St. Johns-32145","Hastings","Hastings, Palm Coast, Flagler Estates",1017,"St. Johns-32145","Hastings","77",77
"Florida",92,"32148",241,54,"Putnam","Putnam-32148","Interlachen","Interlachen",946,"Putnam-32148","Interlachen","82",82
"Florida",93,"32159",242,35,"Lake","Lake-32159","Lady Lake","Fruitland Park, Lady Lake, The Villages",510,"Lake-32159","Lady Lake, The Villages","249",249
"Florida",96,"32162",247,60,"Sumter","Sumter-32162","The Villages","Wildwood, The Villages",1039,"Sumter-32162","Lady Lake, The Villages","318",318
"Florida",99,"32164",250,18,"Flagler","Flagler-32164","Palm Coast","Bunnell, Palm Coast",360,"Flagler-32164","Palm Coast","567",567
"Florida",100,"32168",251,64,"Volusia","Volusia-32168","New Smyrna Beach","Edgewater, Ponce Inlet, Port Orange, New Smyrna Beach, Glencoe, Samsula-Spruce Creek",1079,"Volusia-32168","New Smyrna, New Smyrna Beach","302",302
"Florida",101,"32169",252,64,"Volusia","Volusia-32169","New Smyrna Beach","Oak Hill, New Smyrna Beach",1080,"Volusia-32169","New Smyrna, New Smyrna Beach","141",141
"Florida",102,"32174",253,18,"Flagler","Flagler-32174","Ormond Beach","Bunnell, Ormond Beach",361,"Flagler-32174","Ormond Beach","<5",-2
"Florida",103,"32174",254,64,"Volusia","Volusia-32174","Ormond Beach","Bunnell, Daytona Beach, Ormond Beach, Holly Hill",1081,"Volusia-32174","Ormond Beach","670",670
"Florida",106,"32179",260,42,"Marion","Marion-32179","Ocklawaha","Ocklawaha",633,"Marion-32179","Ocklawaha, Oklawaha","86",86
"Florida",107,"32180",264,64,"Volusia","Volusia-32180","Pierson","Pierson, Astor, Seville",1083,"Volusia-32180","Pierson","158",158
"Florida",108,"32181",265,54,"Putnam","Putnam-32181","Pomona Park","Pomona Park, Welaka",948,"Putnam-32181","Pomona Park","73",73
"Florida",109,"32187",267,54,"Putnam","Putnam-32187","San Mateo","Bunnell",949,"Putnam-32187","San Mateo","33",33
"Florida",110,"32189",268,54,"Putnam","Putnam-32189","Satsuma","Satsuma",950,"Putnam-32189","Satsuma","74",74
"Florida",111,"32190",272,64,"Volusia","Volusia-32190","Seville","Seville",1084,"Volusia-32190","Seville","51",51
"Florida",114,"32195",275,42,"Marion","Marion-32195","Weirsdale","Lady Lake",634,"Marion-32195","Weirsdale","47",47
"Florida",122,"32210",283,16,"Duval","Duval-32210","Jacksonville","Jacksonville",308,"Duval-32210","Jacksonville","1682",1682
"Florida",128,"32218",290,16,"Duval","Duval-32218","Jacksonville","Jacksonville, Nassau Village-Ratliff",314,"Duval-32218","Jacksonville","1817",1817
"Florida",129,"32219",292,16,"Duval","Duval-32219","Jacksonville","Jacksonville, Nassau Village-Ratliff",315,"Duval-32219","Dinsmore, Jacksonville","421",421
"Florida",130,"32220",294,16,"Duval","Duval-32220","Jacksonville","Baldwin, Jacksonville",316,"Duval-32220","Jacksonville","213",213
"Florida",131,"32221",297,16,"Duval","Duval-32221","Jacksonville","Jacksonville",317,"Duval-32221","Jacksonville","756",756
"Florida",134,"32224",303,16,"Duval","Duval-32224","Jacksonville","Neptune Beach, Jacksonville",320,"Duval-32224","Jacksonville","734",734
"Florida",135,"32225",305,16,"Duval","Duval-32225","Jacksonville","Atlantic Beach, Jacksonville",321,"Duval-32225","Jacksonville","1122",1122
"Florida",136,"32226",306,16,"Duval","Duval-32226","Jacksonville","Jacksonville",322,"Duval-32226","Jacksonville","362",362
"Florida",140,"32234",312,10,"Clay","Clay-32234","Jacksonville","Jacksonville",178,"Clay-32234","Jacksonville","<5",-2
"Florida",141,"32234",313,16,"Duval","Duval-32234","Jacksonville","Baldwin, Jacksonville",325,"Duval-32234","Baldwin, Jacksonville, Maxville","91",91
"Florida",143,"32244",316,16,"Duval","Duval-32244","Jacksonville","Jacksonville",326,"Duval-32244","Jacksonville","1347",1347
"Florida",147,"32256",321,16,"Duval","Duval-32256","Jacksonville","Jacksonville",330,"Duval-32256","Jacksonville","1066",1066
"Florida",150,"32259",328,55,"St. Johns","St. Johns-32259","Saint Johns","Jacksonville, Fleming Island, Fruit Cove, Nocatee",1018,"St. Johns-32259","Fruit Cove, Jacksonville, Saint Johns, Switzerland","746",746
"Florida",154,"32303",333,37,"Leon","Leon-32303","Tallahassee","Midway, Tallahassee",576,"Leon-32303","Tallahassee","918",918
"Florida",155,"32304",335,37,"Leon","Leon-32304","Tallahassee","Midway, Tallahassee",577,"Leon-32304","Tallahassee","1263",1263
"Florida",156,"32305",336,37,"Leon","Leon-32305","Tallahassee","Tallahassee, Woodville",578,"Leon-32305","Tallahassee","401",401
"Florida",159,"32309",342,33,"Jefferson","Jefferson-32309","Tallahassee","Tallahassee",502,"Jefferson-32309","","0",0
"Florida",160,"32309",343,37,"Leon","Leon-32309","Tallahassee","Tallahassee",581,"Leon-32309","Centerville, Miccosukee, Tallahassee","396",396
"Florida",161,"32310",345,37,"Leon","Leon-32310","Tallahassee","Tallahassee",582,"Leon-32310","Tallahassee","364",364
"Florida",162,"32311",349,37,"Leon","Leon-32311","Tallahassee","Tallahassee",583,"Leon-32311","Tallahassee","374",374
"Florida",163,"32312",353,37,"Leon","Leon-32312","Tallahassee","Tallahassee",584,"Leon-32312","Tallahassee","466",466
"Florida",164,"32317",355,37,"Leon","Leon-32317","Tallahassee","Tallahassee",585,"Leon-32317","Centerville, Tallahassee","233",233
"Florida",165,"32320",356,19,"Franklin","Franklin-32320","Apalachicola","Apalachicola",362,"Franklin-32320","Apalachicola","79",79
"Florida",168,"32324",366,20,"Gadsden","Gadsden-32324","Chattahoochee","Gretna, Chattahoochee",369,"Gadsden-32324","Chattahoochee","289",289
"Florida",169,"32327",369,37,"Leon","Leon-32327","Crawfordville","Woodville",586,"Leon-32327","","0",0
"Florida",172,"32331",376,33,"Jefferson","Jefferson-32331","Greenville","Greenville",503,"Jefferson-32331","","<5",-2
"Florida",174,"32331",378,62,"Taylor","Taylor-32331","Greenville","Greenville",1056,"Taylor-32331","Greenville","<5",-2
"Florida",176,"32333",381,20,"Gadsden","Gadsden-32333","Havana","Havana, Midway",371,"Gadsden-32333","Chattahoochee, Havana","439",439
"Florida",179,"32336",389,40,"Madison","Madison-32336","Lamont","Lamont",605,"Madison-32336","","0",0
"Florida",180,"32336",390,62,"Taylor","Taylor-32336","Lamont","Lamont",1057,"Taylor-32336","Lamont","<5",-2
"Florida",182,"32343",396,20,"Gadsden","Gadsden-32343","Midway","Midway",372,"Gadsden-32343","Midway","152",152
"Florida",184,"32346",403,19,"Franklin","Franklin-32346","Panacea","Panacea",366,"Franklin-32346","","0",0
"Florida",188,"32350",413,40,"Madison","Madison-32350","Pinetta","Pinetta",607,"Madison-32350","Pinetta","23",23
"Florida",190,"32352",419,20,"Gadsden","Gadsden-32352","Quincy","Gretna, Quincy",374,"Gadsden-32352","Mount Pleasant, Quincy","205",205
"Florida",192,"32356",422,62,"Taylor","Taylor-32356","Salem","Salem",1060,"Taylor-32356","Salem","<5",-2
"Florida",193,"32358",423,19,"Franklin","Franklin-32358","Sopchoppy","Sopchoppy",367,"Franklin-32358","","0",0
"Florida",196,"32359",429,62,"Taylor","Taylor-32359","Steinhatchee","Steinhatchee",1061,"Taylor-32359","Jena, Steinhatchee","40",40
"Florida",199,"32401",432,3,"Bay","Bay-32401","Panama City","Panama City, Parker, Springfield, Cedar Grove",27,"Bay-32401","Panama City, Panama City Beach","641",641
"Florida",202,"32405",437,3,"Bay","Bay-32405","Panama City","Panama City, Springfield, Lynn Haven, Cedar Grove, Pretty Bayou",30,"Bay-32405","Panama City","943",943
"Florida",203,"32407",438,3,"Bay","Bay-32407","Panama City Beach","Panama City Beach, Upper Grand Lagoon",31,"Bay-32407","Panama City, Panama City Beach","309",309
"Florida",204,"32408",439,3,"Bay","Bay-32408","Panama City","Panama City Beach, Lower Grand Lagoon, Upper Grand Lagoon",32,"Bay-32408","Panama City, Panama City Beach","397",397
"Florida",205,"32409",440,3,"Bay","Bay-32409","Panama City","Lynn Haven",33,"Bay-32409","Panama City, Southport","214",214
"Florida",206,"32413",442,3,"Bay","Bay-32413","Panama City Beach","Panama City Beach, Laguna Beach",34,"Bay-32413","Inlet Beach, Panama City, Panama City Beach, Rosemary Beach, Seacrest, Watersound, West Panama City Beach","295",295
"Florida",207,"32420",447,32,"Jackson","Jackson-32420","Alford","Alford",490,"Jackson-32420","Alford","51",51
"Florida",210,"32423",453,32,"Jackson","Jackson-32423","Bascom","Malone, Bascom",491,"Jackson-32423","Bascom","20",20
"Florida",211,"32424",454,7,"Calhoun","Calhoun-32424","Blountstown","Blountstown",134,"Calhoun-32424","Blountstown","389",389
"Florida",212,"32425",458,30,"Holmes","Holmes-32425","Bonifay","Caryville, Esto, Noma, Bonifay",476,"Holmes-32425","Bonifay, Caryville","478",478
"Florida",213,"32425",460,67,"Washington","Washington-32425","Bonifay","Caryville, Bonifay",1113,"Washington-32425","Bonifay","5",5
"Florida",214,"32426",462,32,"Jackson","Jackson-32426","Campbellton","Campbellton, Jacob City",492,"Jackson-32426","Campbellton","22",22
"Florida",215,"32427",465,67,"Washington","Washington-32427","Caryville","Caryville, Westville",1114,"Washington-32427","Caryville","46",46
"Florida",218,"32430",470,7,"Calhoun","Calhoun-32430","Clarksville","Clarksville",135,"Calhoun-32430","Clarksville","34",34
"Florida",219,"32431",471,32,"Jackson","Jackson-32431","Cottondale","Cottondale, Alford, Jacob City",494,"Jackson-32431","Cottondale","114",114
"Florida",223,"32437",480,3,"Bay","Bay-32437","Ebro","Ebro",35,"Bay-32437","","0",0
"Florida",224,"32437",482,67,"Washington","Washington-32437","Ebro","Ebro",1117,"Washington-32437","Ebro","7",7
"Florida",225,"32438",483,3,"Bay","Bay-32438","Fountain","Fountain",36,"Bay-32438","Fountain","58",58
"Florida",229,"32440",489,30,"Holmes","Holmes-32440","Graceville","Graceville",477,"Holmes-32440","Graceville","<5",-2
"Florida",230,"32440",490,32,"Jackson","Jackson-32440","Graceville","Campbellton, Graceville",495,"Jackson-32440","Graceville","759",759
"Florida",232,"32442",494,32,"Jackson","Jackson-32442","Grand Ridge","Sneads, Grand Ridge",496,"Jackson-32442","Grand Ridge","57",57
"Florida",233,"32443",496,32,"Jackson","Jackson-32443","Greenwood","Greenwood",497,"Jackson-32443","Greenwood","87",87
"Florida",234,"32444",497,3,"Bay","Bay-32444","Lynn Haven","Panama City, Lynn Haven",37,"Bay-32444","Lynn Haven","790",790
"Florida",237,"32448",502,32,"Jackson","Jackson-32448","Marianna","Cottondale, Marianna",500,"Jackson-32448","Marianna","224",224
"Florida",238,"32449",504,7,"Calhoun","Calhoun-32449","Wewahitchka","Wewahitchka",138,"Calhoun-32449","Kinard, Wewahitchka","17",17
"Florida",239,"32455",506,30,"Holmes","Holmes-32455","Ponce De Leon","Ponce de Leon, Westville",478,"Holmes-32455","Ponce De Leon","45",45
"Florida",243,"32459",513,66,"Walton","Walton-32459","Santa Rosa Beach","Miramar Beach",1104,"Walton-32459","Point Washington, Santa Rosa Beach","510",510
"Florida",244,"32460",516,32,"Jackson","Jackson-32460","Sneads","Sneads, Chattahoochee",501,"Jackson-32460","Sneads","245",245
"Florida",247,"32462",520,66,"Walton","Walton-32462","Vernon","Vernon",1106,"Walton-32462","","0",0
"Florida",249,"32464",522,30,"Holmes","Holmes-32464","Westville","Caryville, Ponce de Leon, Westville",479,"Holmes-32464","Westville","50",50
"Florida",250,"32464",523,66,"Walton","Walton-32464","Westville","Westville",1107,"Walton-32464","Westville","<5",-2
"Florida",251,"32465",527,19,"Franklin","Franklin-32465","Wewahitchka","Wewahitchka",368,"Franklin-32465","","0",0
"Florida",253,"32466",530,3,"Bay","Bay-32466","Youngstown","Youngstown",40,"Bay-32466","Bayou George, Youngstown","99",99
"Florida",254,"32466",531,7,"Calhoun","Calhoun-32466","Youngstown","Youngstown",139,"Calhoun-32466","","0",0
