"State","OBJECTID","ZIP","OBJECTID_1","DEPCODE","COUNTYNAME","FieldMatch","POName","Places","OBJECTID_12","ZIPX","c_places","Cases_1","LabelY"
"Florida",517,"33073",909,6,"Broward","Broward-33073","Pompano Beach","Coconut Creek, Coral Springs, Deerfield Beach, Parkland, Pompano Beach, Hillsboro Pines, Watergate",100,"Broward-33073","Coconut Creek, Coral Springs, Margate, Parkland, Pompano Beach","1129",1129
"Florida",518,"33076",911,6,"Broward","Broward-33076","Pompano Beach","Pompano Beach, Coral Springs, Parkland",101,"Broward-33076","Coral Springs, Parkland, Pompano Beach","709",709
"Florida",519,"33109",913,13,"Dade","Dade-33109","Miami Beach","Miami, Miami Beach, Fisher Island",228,"Dade-33109","Fisher Island, Miami, Miami Beach","26",26
"Florida",520,"33122",914,13,"Dade","Dade-33122","Miami","Doral",229,"Dade-33122","Air Mail Facility, Doral, Miami","117",117
"Florida",521,"33125",915,13,"Dade","Dade-33125","Miami","Miami, Coral Gables",230,"Dade-33125","Miami","5579",5579
"Florida",522,"33126",916,13,"Dade","Dade-33126","Miami","Doral, Miami, Fountainebleau",231,"Dade-33126","Doral, Miami","3258",3258
"Florida",523,"33127",917,13,"Dade","Dade-33127","Miami","Miami",232,"Dade-33127","Coconut Grove, Miami, Miami Beach","1534",1534
"Florida",524,"33128",918,13,"Dade","Dade-33128","Miami","Miami",233,"Dade-33128","Miami","2459",2459
"Florida",525,"33129",919,13,"Dade","Dade-33129","Miami","Miami",234,"Dade-33129","Miami","437",437
"Florida",526,"33130",920,13,"Dade","Dade-33130","Miami","Miami",235,"Dade-33130","Miami, Miami Beach","1776",1776
"Florida",527,"33131",921,13,"Dade","Dade-33131","Miami","Miami",236,"Dade-33131","Miami","559",559
"Florida",528,"33132",922,13,"Dade","Dade-33132","Miami","Miami",237,"Dade-33132","Miami","681",681
"Florida",529,"33133",923,13,"Dade","Dade-33133","Miami","Miami, Coral Gables",238,"Dade-33133","Coconut Grove, Coral Gables, Miami","1380",1380
"Florida",530,"33134",924,13,"Dade","Dade-33134","Miami","West Miami, Miami, Coral Gables, Coral Terrace",239,"Dade-33134","Coconut Grove, Coral Gables, Miami","1388",1388
"Florida",531,"33135",925,13,"Dade","Dade-33135","Miami","Miami, Coral Gables",240,"Dade-33135","Apt 2, Hialeah, Miami","2246",2246
"Florida",532,"33136",926,13,"Dade","Dade-33136","Miami","Miami",241,"Dade-33136","Doral, Hialeah, Miami, Miramar","2760",2760
"Florida",533,"33137",927,13,"Dade","Dade-33137","Miami","Miami",242,"Dade-33137","Coral Gables, Miami","1048",1048
"Florida",534,"33138",928,13,"Dade","Dade-33138","Miami","Miami, Biscayne Park, El Portal, Miami Shores, West Little River",243,"Dade-33138","El Portal, Miami, Miami Shores, Opa Locka","853",853
"Florida",535,"33139",929,13,"Dade","Dade-33139","Miami Beach","Miami, Miami Beach",244,"Dade-33139","El Paso, Fisher Island, Miami, Miami Beach","1298",1298
"Florida",536,"33140",930,13,"Dade","Dade-33140","Miami Beach","Miami Beach",245,"Dade-33140","Miami, Miami Beach","1051",1051
"Florida",537,"33141",931,13,"Dade","Dade-33141","Miami Beach","Surfside, Miami Beach",246,"Dade-33141","Miami, Miami Beach, North Bay Village","1149",1149
"Florida",538,"33142",932,13,"Dade","Dade-33142","Miami","Miami, Hialeah, Miami Springs, Brownsville, Gladeview",247,"Dade-33142","Homestead, Miami","4599",4599
"Florida",539,"33143",933,13,"Dade","Dade-33143","Miami","Coral Gables, Pinecrest, South Miami, Glenvar Heights, Kendall, Olympia Heights, Sunset",248,"Dade-33143","Coral Gables, Miami, Miami Gardens, South Miami","1960",1960
"Florida",540,"33144",934,13,"Dade","Dade-33144","Miami","West Miami, Miami, Coral Gables, Coral Terrace, Fountainebleau, Westchester",249,"Dade-33144","Coral Gables, Miami, West Miami","1692",1692
"Florida",541,"33145",935,13,"Dade","Dade-33145","Miami","Miami, Coral Gables",250,"Dade-33145","Coral, Miami","1510",1510
"Florida",542,"33146",936,13,"Dade","Dade-33146","Miami","Miami, Coral Gables, South Miami",251,"Dade-33146","Coconut Grove, Coral Gables, Miami, University Of Miami","377",377
"Florida",543,"33147",937,13,"Dade","Dade-33147","Miami","Miami, Hialeah, Brownsville, Gladeview, Pinewood, West Little River, Westview",252,"Dade-33147","Doral, Miami","2995",2995
"Florida",545,"33150",939,13,"Dade","Dade-33150","Miami","Miami, El Portal, Miami Shores, Gladeview, Pinewood, West Little River",254,"Dade-33150","El Portal, Miami, Miami Shores","1420",1420
"Florida",546,"33154",940,13,"Dade","Dade-33154","Miami Beach","Surfside, Bal Harbour, Miami Beach, North Miami",255,"Dade-33154","Bal Harbour, Bay Harbor Islands, Indian Creek Village, Miami, Miami Beach, Surfside","358",358
"Florida",547,"33155",941,13,"Dade","Dade-33155","Miami","West Miami, Coral Gables, South Miami, Coral Terrace, Glenvar Heights, Olympia Heights, Westchester",256,"Dade-33155","Miami, Miami Beach, West Miami","2141",2141
"Florida",549,"33157",943,13,"Dade","Dade-33157","Miami","Cutler Bay, Palmetto Bay, Kendall, Palmetto Estates, Richmond Heights, South Miami Heights, West Perrine",258,"Dade-33157","Cutler Bay, Cutler Ridge, Miami, Palmetto Bay, Perrine, Pinecrest, South Miami Heights, Village Of Palmetto Bay","3547",3547
"Florida",550,"33158",944,13,"Dade","Dade-33158","Miami","Coral Gables, Pinecrest, Palmetto Bay, Kendall",259,"Dade-33158","Coral Gables, Miami, Palmetto Bay, Village Of Palmetto Bay","157",157
"Florida",551,"33160",946,13,"Dade","Dade-33160","North Miami Beach","North Miami Beach, Sunny Isles Beach, Aventura, North Miami, Golden Beach, Hallandale Beach, Ojus",260,"Dade-33160","Aventura, Cleveland, Golden Beach, Miami, North Miami Beach, Sunny Isles Beach","1190",1190
"Florida",552,"33161",947,13,"Dade","Dade-33161","Miami","North Miami Beach, Biscayne Park, North Miami, Miami Shores, Golden Glades",261,"Dade-33161","Aventura, Biscayne Park, Miami, Miami Gardens, North Miami","2250",2250
"Florida",553,"33162",948,13,"Dade","Dade-33162","Miami","North Miami Beach, North Miami, Golden Glades, Ojus",262,"Dade-33162","Miami, Miami Beach, North Miami Beach, Uleta","1742",1742
"Florida",554,"33165",949,13,"Dade","Dade-33165","Miami","Olympia Heights, Sunset, University Park, Westchester, Westwood Lakes",263,"Dade-33165","Miami","3635",3635
"Florida",555,"33166",950,13,"Dade","Dade-33166","Miami","Doral, Hialeah, Hialeah Gardens, Medley, Virginia Gardens, Miami Springs",264,"Dade-33166","Doral, Medley, Miami, Miami Springs, Virginia Gardens","1555",1555
"Florida",556,"33167",951,13,"Dade","Dade-33167","Miami","Hialeah, North Miami, Opa-locka, Golden Glades, Pinewood, West Little River, Westview",265,"Dade-33167","Miami, North Miami","908",908
"Florida",557,"33168",952,13,"Dade","Dade-33168","Miami","North Miami, Miami Shores, Golden Glades, Pinewood",266,"Dade-33168","Miami, Miami Shores, North Miami","1128",1128
"Florida",558,"33169",954,13,"Dade","Dade-33169","Miami","North Miami Beach, Miami Gardens, Miramar, West Park, Golden Glades",267,"Dade-33169","Miami, Miami Gardens, North Miami Beach, Opa Locka","1878",1878
"Florida",560,"33172",956,13,"Dade","Dade-33172","Miami","Sweetwater, Doral, Fountainebleau, Tamiami",269,"Dade-33172","Doral, Miami, Sweetwater, West Miami","2517",2517
"Florida",561,"33173",957,13,"Dade","Dade-33173","Miami","Glenvar Heights, Kendall, Olympia Heights, Sunset, Westwood Lakes",270,"Dade-33173","Miami","1270",1270
"Florida",562,"33174",958,13,"Dade","Dade-33174","Miami","Sweetwater, Fountainebleau, Tamiami, University Park, Westchester",271,"Dade-33174","Fort Lauderdale, Miami, South Miami, Sweetwater, West Miami","1774",1774
"Florida",563,"33175",959,13,"Dade","Dade-33175","Miami","Kendale Lakes, Kendall West, Tamiami, University Park, Westwood Lakes",272,"Dade-33175","Miami","3134",3134
"Florida",564,"33176",960,13,"Dade","Dade-33176","Miami","Palmetto Bay, Kendall, Palmetto Estates, Richmond Heights, Three Lakes",273,"Dade-33176","Doral, Miami, Palmetto Bay, Rices Landing, Richmond Heights","2233",2233
"Florida",565,"33177",961,13,"Dade","Dade-33177","Miami","Country Walk, Goulds, Palmetto Estates, Richmond Heights, Richmond West, South Miami Heights, Three Lakes, West Perrine",274,"Dade-33177","Homestead, Miami, Quail Heights","3229",3229
"Florida",567,"33179",964,13,"Dade","Dade-33179","Miami","North Miami Beach, Miami Gardens, Pembroke Park, West Park, Hallandale Beach, Ives Estates, Ojus",276,"Dade-33179","Coral Gables, Miami, Miami Gardens, North Miami Beach","1791",1791
"Florida",568,"33180",966,13,"Dade","Dade-33180","Miami","North Miami Beach, Sunny Isles Beach, Aventura, Coral Gables, Hallandale Beach, Coral Terrace, Ojus",277,"Dade-33180","Aventura, Miami","1070",1070
"Florida",569,"33181",967,13,"Dade","Dade-33181","Miami","North Miami Beach, North Miami, Golden Glades",278,"Dade-33181","Biscayne Park, Miami, North Miami, North Miami Beach","691",691
"Florida",570,"33182",968,13,"Dade","Dade-33182","Miami","Doral, Tamiami",279,"Dade-33182","Doral, Miami, Sweetwater, West Miami","714",714
"Florida",571,"33183",969,13,"Dade","Dade-33183","Miami","Kendale Lakes, Kendall, Kendall West, Sunset, The Crossings, Westwood Lakes",280,"Dade-33183","Kendall, Miami","1773",1773
"Florida",572,"33184",970,13,"Dade","Dade-33184","Miami","Tamiami, University Park",281,"Dade-33184","Miami","1278",1278
"Florida",574,"33186",972,13,"Dade","Dade-33186","Miami","Country Walk, Kendale Lakes, Kendall, Kendall West, Richmond Heights, Richmond West, The Crossings, The Hammocks, Three Lakes",283,"Dade-33186","Crossings, Miami","2583",2583
"Florida",576,"33189",974,13,"Dade","Dade-33189","Miami","Cutler Bay, Goulds, South Miami Heights",285,"Dade-33189","Cutler Bay, Cutler Ridge, Miami","991",991
"Florida",577,"33190",975,13,"Dade","Dade-33190","Miami","Cutler Bay, Goulds",286,"Dade-33190","Cutler Bay, Cutler Ridge, Homestead, Miami, Quail Heights","661",661
"Florida",578,"33193",976,13,"Dade","Dade-33193","Miami","Kendale Lakes, Kendall West, The Hammocks",287,"Dade-33193","Doral, Miami","2233",2233
"Florida",579,"33194",977,13,"Dade","Dade-33194","Miami","Tamiami",288,"Dade-33194","Miami, Sweetwater","806",806
"Florida",581,"33199",982,13,"Dade","Dade-33199","Miami","University Park",290,"Dade-33199","Florida International University, Miami","5",5
"Florida",582,"33301",983,6,"Broward","Broward-33301","Fort Lauderdale","Fort Lauderdale",102,"Broward-33301","Fort Lauderdale, Hollywood, Pompano Beach, Rock Hill, Weston","507",507
"Florida",583,"33304",984,6,"Broward","Broward-33304","Fort Lauderdale","Fort Lauderdale",103,"Broward-33304","Fort Lauderdale, Oakland Park","518",518
"Florida",584,"33305",985,6,"Broward","Broward-33305","Fort Lauderdale","Wilton Manors, Fort Lauderdale, Lazy Lake",104,"Broward-33305","Fort Lauderdale, Oakland Park, Wilton Manors","316",316
"Florida",585,"33306",986,6,"Broward","Broward-33306","Fort Lauderdale","Wilton Manors, Fort Lauderdale, Oakland Park",105,"Broward-33306","Fort Lauderdale, Oakland Park, Wilton Manors","75",75
"Florida",586,"33308",987,6,"Broward","Broward-33308","Fort Lauderdale","Pompano Beach, Lauderdale-by-the-Sea, Sea Ranch Lakes, Fort Lauderdale, Oakland Park",106,"Broward-33308","Fort Lauderdale, Laud-by-the-sea, Lauderdale By The Sea, Oakland Park, Sea Ranch Lakes","627",627
"Florida",587,"33309",988,6,"Broward","Broward-33309","Fort Lauderdale","North Lauderdale, Pompano Beach, Tamarac, Lauderdale Lakes, Fort Lauderdale, Oakland Park",107,"Broward-33309","Coral Springs, Fort Lauderdale, Hollywood, Lauderdale Lakes, North Lauderdale, Oakland Park, Pompano Beach, Tamarac","1605",1605
"Florida",588,"33311",989,6,"Broward","Broward-33311","Fort Lauderdale","Lauderdale Lakes, Wilton Manors, Lauderhill, Fort Lauderdale, Lazy Lake, Oakland Park, Plantation, Boulevard Gardens, Franklin Park, Roosevelt Gardens, Washington Park",108,"Broward-33311","Fort Lauderdale, Hallandale, Lauderdale Lakes, Lauderhill, Oakland Park, Plantation, Wilton Manors","3215",3215
"Florida",589,"33312",990,6,"Broward","Broward-33312","Fort Lauderdale","Lauderhill, Hollywood, Dania Beach, Davie, Fort Lauderdale, Plantation, Boulevard Gardens, Broadview Park, Washington Park",109,"Broward-33312","Davie, Fort Lauderdale, Lauderhill","2024",2024
"Florida",590,"33313",991,6,"Broward","Broward-33313","Fort Lauderdale","Sunrise, Lauderdale Lakes, Lauderhill, Plantation",110,"Broward-33313","City Of Sunrise, Fort Lauderdale, Lauderdale Lakes, Lauderhill, Oakland Park, Plantation, Sunrise","2333",2333
"Florida",591,"33314",992,6,"Broward","Broward-33314","Fort Lauderdale","Hollywood, Dania Beach, Davie",111,"Broward-33314","Dania Beach, Davie, Fort Lauderdale, Hollywood, Pompano Beach, Tamarac","1067",1067
"Florida",592,"33315",993,6,"Broward","Broward-33315","Fort Lauderdale","Dania Beach, Fort Lauderdale",112,"Broward-33315","Fort Lauderdale","528",528
"Florida",593,"33316",994,6,"Broward","Broward-33316","Fort Lauderdale","Hollywood, Dania Beach, Fort Lauderdale",113,"Broward-33316","Fort Lauderdale, Port Everglades","1220",1220
"Florida",594,"33317",995,6,"Broward","Broward-33317","Fort Lauderdale","Sunrise, Davie, Fort Lauderdale, Plantation, Broadview Park",114,"Broward-33317","Davie, Fort Lauderdale, Plantation","1345",1345
"Florida",595,"33319",996,6,"Broward","Broward-33319","Fort Lauderdale","North Lauderdale, Sunrise, Tamarac, Lauderdale Lakes, Lauderhill, Fort Lauderdale",115,"Broward-33319","Fort Lauderdale, Lauderdale Lakes, Lauderhill, North Lauderdale, Sunrise, Tamarac","1734",1734
"Florida",596,"33321",997,6,"Broward","Broward-33321","Fort Lauderdale","Coral Springs, North Lauderdale, Sunrise, Tamarac",116,"Broward-33321","Fort Lauderdale, Lauderhill, Tamarac","1628",1628
"Florida",597,"33322",998,6,"Broward","Broward-33322","Fort Lauderdale","Sunrise, Plantation",117,"Broward-33322","Fort Lauderdale, Plantation, Sunrise","839",839
"Florida",598,"33323",999,6,"Broward","Broward-33323","Fort Lauderdale","Sunrise, Davie, Plantation",118,"Broward-33323","Fort Lauderdale, Plantation, Sunrise","645",645
"Florida",599,"33324",1000,6,"Broward","Broward-33324","Fort Lauderdale","Davie, Plantation",119,"Broward-33324","Davie, Fort Lauderdale, Plantation","1143",1143
"Florida",600,"33325",1001,6,"Broward","Broward-33325","Fort Lauderdale","Sunrise, Davie, Plantation",120,"Broward-33325","Davie, Fort Lauderdale, Plantation, Sunrise","994",994
"Florida",601,"33326",1002,6,"Broward","Broward-33326","Fort Lauderdale","Sunrise, Weston, Davie",121,"Broward-33326","Davie, Fort Lauderdale, Sunrise, Weston","997",997
"Florida",602,"33327",1003,6,"Broward","Broward-33327","Fort Lauderdale","Coral Springs, Sunrise, Tamarac, Weston",122,"Broward-33327","Fort Lauderdale, Weston","567",567
"Florida",603,"33328",1004,6,"Broward","Broward-33328","Fort Lauderdale","Cooper City, Davie",123,"Broward-33328","Cooper City, Davie, Fort Lauderdale","737",737
"Florida",604,"33330",1005,6,"Broward","Broward-33330","Fort Lauderdale","Cooper City, Davie, Southwest Ranches, Pembroke Pines",124,"Broward-33330","Cooper City, Davie, Fort Lauderdale, Hollywood, Lauderdale Lakes, Southwest Ranches","372",372
"Florida",605,"33331",1006,6,"Broward","Broward-33331","Fort Lauderdale","Weston, Davie, Southwest Ranches, Pembroke Pines",125,"Broward-33331","Davie, Fort Lauderdale, Southwest Ranches, Weston","661",661
"Florida",606,"33332",1007,6,"Broward","Broward-33332","Fort Lauderdale","Weston, Southwest Ranches, Pembroke Pines",126,"Broward-33332","Fort Lauderdale, Southwest Ranches, Weston","329",329
"Florida",607,"33334",1008,6,"Broward","Broward-33334","Fort Lauderdale","Pompano Beach, Wilton Manors, Fort Lauderdale, Oakland Park",127,"Broward-33334","Fort Lauderdale, Oakland Park, Wilton Manors","1164",1164
"Florida",608,"33351",1009,6,"Broward","Broward-33351","Fort Lauderdale","Sunrise, Tamarac, Lauderhill",128,"Broward-33351","Fort Lauderdale, Lauderdale Lakes, Lauderhill, Miramar, Sunrise, Tamarac","1338",1338
"Florida",609,"33401",1012,50,"Palm Beach","Palm Beach-33401","West Palm Beach","West Palm Beach",769,"Palm Beach-33401","West Palm Beach","1080",1080
"Florida",610,"33403",1013,50,"Palm Beach","Palm Beach-33403","West Palm Beach","Riviera Beach, Lake Park, North Palm Beach, Palm Beach Gardens",770,"Palm Beach-33403","Lake Park, North Palm Beach, Palm Beach Gardens, Riviera Beach, West Palm Beach","321",321
"Florida",611,"33404",1014,50,"Palm Beach","Palm Beach-33404","West Palm Beach","West Palm Beach, Riviera Beach, Lake Park, North Palm Beach, Palm Beach Gardens, Palm Beach Shores",771,"Palm Beach-33404","Palm Beach Shores, Rivera Beach, Riviera Beach, Singer Island, West Palm Beach","1088",1088
"Florida",612,"33405",1015,50,"Palm Beach","Palm Beach-33405","West Palm Beach","West Palm Beach, Lake Clarke Shores, Lake Worth, Cloud Lake",772,"Palm Beach-33405","West Palm Beach","799",799
"Florida",613,"33406",1016,50,"Palm Beach","Palm Beach-33406","West Palm Beach","West Palm Beach, Palm Springs, Glen Ridge, Lake Clarke Shores, Lake Worth, Cloud Lake, Acacia Villas, Gun Club Estates, Pine Air, Royal Palm Estates, Westgate",773,"Palm Beach-33406","Cloud Lake, North Miami, Palm Springs, West Palm Beach","1360",1360
"Florida",614,"33407",1017,50,"Palm Beach","Palm Beach-33407","West Palm Beach","West Palm Beach, Riviera Beach, Mangonia Park",774,"Palm Beach-33407","Mangonia Park, Riviera Beach, West Palm Beach","1321",1321
"Florida",615,"33408",1018,50,"Palm Beach","Palm Beach-33408","North Palm Beach","Riviera Beach, Jupiter, Juno Beach, Lake Park, North Palm Beach, Palm Beach Gardens, Juno Ridge",775,"Palm Beach-33408","Juno Beach, North Palm Beach","312",312
"Florida",616,"33409",1019,50,"Palm Beach","Palm Beach-33409","West Palm Beach","West Palm Beach, Haverhill, Schall Circle, Westgate",776,"Palm Beach-33409","Haverhill, West Palm Beach","1129",1129
"Florida",617,"33410",1020,50,"Palm Beach","Palm Beach-33410","Palm Beach Gardens","Riviera Beach, Jupiter, Juno Beach, North Palm Beach, Palm Beach Gardens, Cabana Colony",777,"Palm Beach-33410","North Palm Beach, Palm Beach Gardens, Riviera Beach, West Palm Beach","762",762
"Florida",620,"33413",1023,50,"Palm Beach","Palm Beach-33413","West Palm Beach","Wellington, Haverhill, Greenacres, Lake Belvedere Estates, Royal Palm Estates",780,"Palm Beach-33413","Greenacres, West Palm Beach","573",573
"Florida",622,"33415",1025,50,"Palm Beach","Palm Beach-33415","West Palm Beach","Palm Springs, Haverhill, Greenacres, Acacia Villas, Lake Belvedere Estates, Royal Palm Estates, Westgate",782,"Palm Beach-33415","Green Acres, Greenacres, Haverhill, West Palm Beach","2002",2002
"Florida",623,"33417",1026,50,"Palm Beach","Palm Beach-33417","West Palm Beach","West Palm Beach, Haverhill, Lake Belvedere Estates, Plantation Mobile Home Park, Schall Circle, Stacey Street",783,"Palm Beach-33417","Haverhill, West Palm Beach","937",937
"Florida",625,"33426",1028,50,"Palm Beach","Palm Beach-33426","Boynton Beach","Lantana, Boynton Beach",785,"Palm Beach-33426","Boynton Beach","676",676
"Florida",626,"33428",1030,50,"Palm Beach","Palm Beach-33428","Boca Raton","Watergate",786,"Palm Beach-33428","Boca Raton","1185",1185
"Florida",628,"33431",1032,50,"Palm Beach","Palm Beach-33431","Boca Raton","Boca Raton, Highland Beach",788,"Palm Beach-33431","Boca Raton","541",541
"Florida",629,"33432",1034,50,"Palm Beach","Palm Beach-33432","Boca Raton","Boca Raton",789,"Palm Beach-33432","Boca Raton","548",548
"Florida",630,"33433",1036,50,"Palm Beach","Palm Beach-33433","Boca Raton","Boca Raton",790,"Palm Beach-33433","Boca Raton","1128",1128
"Florida",631,"33434",1037,50,"Palm Beach","Palm Beach-33434","Boca Raton","Boca Raton",791,"Palm Beach-33434","Boca Raton","368",368
"Florida",632,"33435",1038,50,"Palm Beach","Palm Beach-33435","Boynton Beach","Briny Breezes, Ocean Ridge, Delray Beach, Hypoluxo, Boynton Beach, San Castle",792,"Palm Beach-33435","Boynton Beach, Ocean Ridge","1138",1138
"Florida",633,"33436",1039,50,"Palm Beach","Palm Beach-33436","Boynton Beach","Golf, Boynton Beach",793,"Palm Beach-33436","Boynton Beach","830",830
"Florida",634,"33437",1040,50,"Palm Beach","Palm Beach-33437","Boynton Beach","Boynton Beach",794,"Palm Beach-33437","Boynton Beach","516",516
"Florida",635,"33438",1041,43,"Martin","Martin-33438","Canal Point","Canal Point",660,"Martin-33438","","0",0
"Florida",636,"33438",1042,50,"Palm Beach","Palm Beach-33438","Canal Point","Pahokee, Canal Point",795,"Palm Beach-33438","Canal Point","32",32
"Florida",639,"33441",1048,6,"Broward","Broward-33441","Deerfield Beach","Deerfield Beach, Pompano Beach, Lighthouse Point, Hillsboro Beach, Boca Raton",129,"Broward-33441","Deerfield, Deerfield Beach","1025",1025
"Florida",640,"33442",1050,6,"Broward","Broward-33442","Deerfield Beach","Deerfield Beach, Boca Raton",130,"Broward-33442","Deerfield Beach","781",781
"Florida",641,"33444",1052,50,"Palm Beach","Palm Beach-33444","Delray Beach","Boca Raton, Delray Beach, Boynton Beach",797,"Palm Beach-33444","Delray Beach","694",694
"Florida",642,"33445",1053,50,"Palm Beach","Palm Beach-33445","Delray Beach","Boca Raton, Delray Beach, Boynton Beach",798,"Palm Beach-33445","Delray Beach","735",735
"Florida",643,"33446",1054,50,"Palm Beach","Palm Beach-33446","Delray Beach","Delray Beach",799,"Palm Beach-33446","Delray Beach, West Delray Beach","465",465
"Florida",644,"33449",1055,50,"Palm Beach","Palm Beach-33449","Lake Worth","Wellington",800,"Palm Beach-33449","Lake Worth, Village Of Wellington, Wellington","166",166
"Florida",646,"33458",1058,43,"Martin","Martin-33458","Jupiter","Jupiter",662,"Martin-33458","","0",0
"Florida",647,"33458",1059,50,"Palm Beach","Palm Beach-33458","Jupiter","Jupiter, Palm Beach Gardens, Limestone Creek",801,"Palm Beach-33458","Jupiter","1323",1323
"Florida",648,"33460",1060,50,"Palm Beach","Palm Beach-33460","Lake Worth Beach","Lantana, West Palm Beach, Lake Clarke Shores, Lake Worth",802,"Palm Beach-33460","Lake Worth, Lake Worth Beach","1601",1601
"Florida",649,"33461",1061,50,"Palm Beach","Palm Beach-33461","Lake Worth","Lantana, Palm Springs, Atlantis, Lake Clarke Shores, Lake Worth, Greenacres, Acacia Villas, Kenwood Estates",803,"Palm Beach-33461","Lake Worth, Lake Worth Beach, Palm Springs","1875",1875
"Florida",650,"33462",1062,50,"Palm Beach","Palm Beach-33462","Lake Worth","Manalapan, Lantana, Atlantis, Hypoluxo, Lake Worth, South Palm Beach, Boynton Beach, Palm Beach, San Castle, Seminole Manor",804,"Palm Beach-33462","Atlantis, Hypoluxo, Lake Worth, Lantana, Manalapan","983",983
"Florida",651,"33463",1063,50,"Palm Beach","Palm Beach-33463","Lake Worth","Atlantis, Greenacres, Kenwood Estates",805,"Palm Beach-33463","Green Acres, Greenacres, Lake Worth","2056",2056
"Florida",652,"33467",1064,50,"Palm Beach","Palm Beach-33467","Lake Worth","Wellington, Greenacres",806,"Palm Beach-33467","Boca Raton, Greenacres, Lake Worth, Wellington","1155",1155
"Florida",653,"33469",1065,43,"Martin","Martin-33469","Jupiter","Tequesta, Jupiter Island, Hobe Sound",663,"Martin-33469","Jupiter","23",23
"Florida",654,"33469",1066,50,"Palm Beach","Palm Beach-33469","Jupiter","Tequesta, Jupiter, Jupiter Inlet Colony",807,"Palm Beach-33469","Jupiter, Jupiter Inlet, Tequesta","229",229
"Florida",657,"33472",1072,50,"Palm Beach","Palm Beach-33472","Boynton Beach","Boynton Beach",809,"Palm Beach-33472","Boynton Beach","274",274
"Florida",658,"33473",1073,50,"Palm Beach","Palm Beach-33473","Boynton Beach","Boynton Beach",810,"Palm Beach-33473","Boynton Beach","118",118
"Florida",660,"33477",1075,50,"Palm Beach","Palm Beach-33477","Jupiter","Jupiter, Juno Beach, Jupiter Inlet Colony",812,"Palm Beach-33477","Jupiter","126",126
"Florida",661,"33478",1076,43,"Martin","Martin-33478","Jupiter","Jupiter Farms",664,"Martin-33478","","0",0
"Florida",664,"33483",1079,50,"Palm Beach","Palm Beach-33483","Delray Beach","Briny Breezes, Boca Raton, Delray Beach, Gulf Stream, Boynton Beach, Highland Beach",815,"Palm Beach-33483","Delray Beach, Gulf Stream","254",254
"Florida",665,"33484",1080,50,"Palm Beach","Palm Beach-33484","Delray Beach","Delray Beach",816,"Palm Beach-33484","Delray Beach, West Delray Beach","533",533
"Florida",666,"33486",1082,50,"Palm Beach","Palm Beach-33486","Boca Raton","Deerfield Beach, Boca Raton",817,"Palm Beach-33486","Boca Raton","673",673
"Florida",667,"33487",1083,50,"Palm Beach","Palm Beach-33487","Boca Raton","Boca Raton, Delray Beach, Highland Beach",818,"Palm Beach-33487","Boca Raton, Highland Beach","356",356
"Florida",669,"33496",1085,50,"Palm Beach","Palm Beach-33496","Boca Raton","Boca Raton",820,"Palm Beach-33496","Boca Raton","367",367
"Florida",670,"33498",1086,50,"Palm Beach","Palm Beach-33498","Boca Raton","Wellington",821,"Palm Beach-33498","Boca Raton","256",256
"Florida",671,"33510",1087,29,"Hillsborough","Hillsborough-33510","Brandon","Brandon, East Lake-Orient Park, Mango, Seffner",421,"Hillsborough-33510","Brandon","612",612
"Florida",672,"33511",1088,29,"Hillsborough","Hillsborough-33511","Brandon","Bloomingdale, Brandon, Riverview",422,"Hillsborough-33511","Brandon","1631",1631
"Florida",681,"33540",1105,29,"Hillsborough","Hillsborough-33540","Zephyrhills","Crystal Springs",425,"Hillsborough-33540","","0",0
"Florida",684,"33542",1110,51,"Pasco","Pasco-33542","Zephyrhills","Zephyrhills, Pasadena Hills, Zephyrhills North, Zephyrhills South, Zephyrhills West",829,"Pasco-33542","Zephyrhills","277",277
"Florida",685,"33543",1112,51,"Pasco","Pasco-33543","Wesley Chapel","Tampa, Pasadena Hills, Wesley Chapel",830,"Pasco-33543","Wesley Chapel, Zephyrhills","464",464
"Florida",690,"33548",1119,29,"Hillsborough","Hillsborough-33548","Lutz","Cheval, Lake Magdalene, Lutz, Northdale",427,"Hillsborough-33548","Lutz","107",107
"Florida",691,"33548",1120,51,"Pasco","Pasco-33548","Lutz","Land O' Lakes, Lutz",833,"Pasco-33548","","0",0
"Florida",692,"33549",1121,29,"Hillsborough","Hillsborough-33549","Lutz","Lake Magdalene, Land O' Lakes, Lutz, University",428,"Hillsborough-33549","Lutz, Sun City Center, Tampa","234",234
"Florida",693,"33549",1122,51,"Pasco","Pasco-33549","Lutz","Land O' Lakes, Lutz",834,"Pasco-33549","Lutz","<5",-2
"Florida",695,"33556",1124,51,"Pasco","Pasco-33556","Odessa","Keystone, Odessa, Trinity",835,"Pasco-33556","Odessa","22",22
"Florida",696,"33558",1126,29,"Hillsborough","Hillsborough-33558","Lutz","Cheval, Citrus Park, Keystone, Lutz, Northdale, Odessa",430,"Hillsborough-33558","Lutz","372",372
"Florida",697,"33558",1127,51,"Pasco","Pasco-33558","Lutz","Keystone, Land O' Lakes, Lutz, Odessa",836,"Pasco-33558","Lutz","<5",-2
"Florida",698,"33559",1128,29,"Hillsborough","Hillsborough-33559","Lutz","Tampa, Land O' Lakes, Lutz, University, Wesley Chapel",431,"Hillsborough-33559","Lutz","211",211
